,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
300,30100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
301,30200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
302,30300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
303,30400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
304,30500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
305,30600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
306,30700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
307,30800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
308,30900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
309,31000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
310,31100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
311,31200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
312,31300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
313,31400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
314,31500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
315,31600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
316,31700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
317,31800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
318,31900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
319,32000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
320,32100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
321,32200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
322,32300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
323,32400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
324,32500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
325,32600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
326,32700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
327,32800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
328,32900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
329,33000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
330,33100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
331,33200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
332,33300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
333,33400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
334,33500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
335,33600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
336,33700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
337,33800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
338,33900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
339,34000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
340,34100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
341,34200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
342,34300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
343,34400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
344,34500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
345,34600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
346,34700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
347,34800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
348,34900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
349,35000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
350,35100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
351,35200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
352,35300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
353,35400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
354,35500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
355,35600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
356,35700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
357,35800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
358,35900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
359,36000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
360,36100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
361,36200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
362,36300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
363,36400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
364,36500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
365,36600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
366,36700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
367,36800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
368,36900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
369,37000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
370,37100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
371,37200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
372,37300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
373,37400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
374,37500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
375,37600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
376,37700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
377,37800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
378,37900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
379,38000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
380,38100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
381,38200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
382,38300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
383,38400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
384,38500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
385,38600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
386,38700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
387,38800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
388,38900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
389,39000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
390,39100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
391,39200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
392,39300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
393,39400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
394,39500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
395,39600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
396,39700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
397,39800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
398,39900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
399,40000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
400,40100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
401,40200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
402,40300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
403,40400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
404,40500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
405,40600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
406,40700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
407,40800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
408,40900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
409,41000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
410,41100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
411,41200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
412,41300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
413,41400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
414,41500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
415,41600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
416,41700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
417,41800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
418,41900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
419,42000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
420,42100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
421,42200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
422,42300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
423,42400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
424,42500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
425,42600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
426,42700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
427,42800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
428,42900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
429,43000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
430,43100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
431,43200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
432,43300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
433,43400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
434,43500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
435,43600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
436,43700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
437,43800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
438,43900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
439,44000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
440,44100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
441,44200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
442,44300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
443,44400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
444,44500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
445,44600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
446,44700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
447,44800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
448,44900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
449,45000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
450,45100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
451,45200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
452,45300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
453,45400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
454,45500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
455,45600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
456,45700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
457,45800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
458,45900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
459,46000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
460,46100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
461,46200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
462,46300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
463,46400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
464,46500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
465,46600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
466,46700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
467,46800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
468,46900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
469,47000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
470,47100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
471,47200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
472,47300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
473,47400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
474,47500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
475,47600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
476,47700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
477,47800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
478,47900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
479,48000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
480,48100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
481,48200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
482,48300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
483,48400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
484,48500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
485,48600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
486,48700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
487,48800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
488,48900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
489,49000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
490,49100000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
491,49200000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
492,49300000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
493,49400000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
494,49500000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
495,49600000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
496,49700000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
497,49800000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
498,49900000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
499,50000000,voronoi,fastscape,landlab,250,0.0,0.0,0.0,0.0
500,100000,voronoi,fastscape,landlab,2500,38.3954400896,40.000337588,43.3553486086,0.0153581760358
501,200000,voronoi,fastscape,landlab,2500,36.2565193896,40.000091294,42.150828428,0.0145026077559
502,300000,voronoi,fastscape,landlab,2500,33.2208953916,39.999766503,42.681544004,0.0132883581566
503,400000,voronoi,fastscape,landlab,2500,29.452732172,39.999605575,42.078931506,0.0117810928688
504,500000,voronoi,fastscape,landlab,2500,25.2326696468,39.999593488,42.476566793,0.0100930678587
505,600000,voronoi,fastscape,landlab,2500,20.8777597258,39.999653939,42.301335959,0.00835110389032
506,700000,voronoi,fastscape,landlab,2500,16.6854615352,39.999635245,42.061970567,0.0066741846141
507,800000,voronoi,fastscape,landlab,2500,12.8866111551,39.99722725,42.151997076,0.00515464446202
508,900000,voronoi,fastscape,landlab,2500,9.63186854218,39.975171489,41.835470933,0.00385274741687
509,1000000,voronoi,fastscape,landlab,2500,6.98062382226,39.871736274,40.86706357,0.0027922495289
510,1100000,voronoi,fastscape,landlab,2500,4.91736715406,39.44621767,40.014006476,0.00196694686163
511,1200000,voronoi,fastscape,landlab,2500,3.38039256838,38.139566982,38.510440716,0.00135215702735
512,1300000,voronoi,fastscape,landlab,2500,2.27667975216,34.820422198,36.154807024,0.000910671900864
513,1400000,voronoi,fastscape,landlab,2500,1.50621721216,31.354038265,31.581415682,0.000602486884863
514,1500000,voronoi,fastscape,landlab,2500,0.982225205588,26.33212125,26.875199172,0.000392890082235
515,1600000,voronoi,fastscape,landlab,2500,0.634069798131,21.001835943,27.81748806,0.000253627919252
516,1700000,voronoi,fastscape,landlab,2500,0.404819079992,15.985956995,26.68284169,0.000161927631997
517,1800000,voronoi,fastscape,landlab,2500,0.255482260196,11.682048281,24.41495259,0.000102192904079
518,1900000,voronoi,fastscape,landlab,2500,0.15970135042,8.242135275,19.070819928,6.38805401678e-05
519,2000000,voronoi,fastscape,landlab,2500,0.0986842530813,5.640562822,21.387660609,3.94737012325e-05
520,2100000,voronoi,fastscape,landlab,2500,0.06056063619,4.893608,25.68783507,2.4224254476e-05
521,2200000,voronoi,fastscape,landlab,2500,0.0362686255767,4.103852292,20.857662122,1.45074502307e-05
522,2300000,voronoi,fastscape,landlab,2500,0.0199419439861,0.384553344,20.335311512,7.97677759441e-06
523,2400000,voronoi,fastscape,landlab,2500,0.0107909102701,0.102777301,18.198654735,4.31636410808e-06
524,2500000,voronoi,fastscape,landlab,2500,0.00535367493512,0.580495273,22.515191956,2.14146997404e-06
525,2600000,voronoi,fastscape,landlab,2500,0.00220755673303,0.338475381,20.591067462,8.83022693211e-07
526,2700000,voronoi,fastscape,landlab,2500,0.000418533495804,0.1894429,19.735639152,1.67413398327e-07
527,2800000,voronoi,fastscape,landlab,2500,0.00097221743988,0.100966143,22.834180796,-3.88886975945e-07
528,2900000,voronoi,fastscape,landlab,2500,0.00207133505563,0.05072465,28.56960807,-8.28534022271e-07
529,3000000,voronoi,fastscape,landlab,2500,0.0024564368444,0.023609537,16.462804681,-9.82574737731e-07
530,3100000,voronoi,fastscape,landlab,2500,0.00218578543553,0.00973426899998,20.115792511,-8.74314174213e-07
531,3200000,voronoi,fastscape,landlab,2500,0.00187533330887,0.00288322200004,20.472875661,-7.50133323569e-07
532,3300000,voronoi,fastscape,landlab,2500,0.00225365119996,0.000665523000066,16.237154528,-9.01460479993e-07
533,3400000,voronoi,fastscape,landlab,2500,0.00225496796065,0.00293968599999,15.81755978,-9.01987184243e-07
534,3500000,voronoi,fastscape,landlab,2500,0.00199792304232,0.00481363099993,23.057321256,-7.99169216943e-07
535,3600000,voronoi,fastscape,landlab,2500,0.00206996683318,0.00642213399999,22.046873718,-8.27986733268e-07
536,3700000,voronoi,fastscape,landlab,2500,0.00239165618973,0.007540823,18.715230111,-9.56662475884e-07
537,3800000,voronoi,fastscape,landlab,2500,0.00214209280375,0.00793675600005,22.103015648,-8.56837121521e-07
538,3900000,voronoi,fastscape,landlab,2500,0.00239575487382,0.007582093,18.908164782,-9.58301949519e-07
539,4000000,voronoi,fastscape,landlab,2500,0.00214328696876,0.00666382099996,19.282151776,-8.57314787504e-07
540,4100000,voronoi,fastscape,landlab,2500,0.00179972130235,0.00546358200006,28.278675307,-7.19888520927e-07
541,4200000,voronoi,fastscape,landlab,2500,0.00134920193267,0.00423370999999,17.629542341,-5.39680773087e-07
542,4300000,voronoi,fastscape,landlab,2500,0.00163250850636,0.00313654199999,19.408377191,-6.53003402547e-07
543,4400000,voronoi,fastscape,landlab,2500,0.00134015864285,0.00224330200001,22.051727588,-5.36063457114e-07
544,4500000,voronoi,fastscape,landlab,2500,0.00111555760753,0.00156131099993,11.834338496,-4.4622304302e-07
545,4600000,voronoi,fastscape,landlab,2500,0.000847990964758,0.001064219,9.200509114,-3.39196385898e-07
546,4700000,voronoi,fastscape,landlab,2500,0.00063619832008,0.000714002000109,9.493302382,-2.54479328022e-07
547,4800000,voronoi,fastscape,landlab,2500,0.000602100599849,0.000473365999937,23.584993688,-2.4084023995e-07
548,4900000,voronoi,fastscape,landlab,2500,0.000573106347645,0.000311049000061,13.210829293,-2.2924253908e-07
549,5000000,voronoi,fastscape,landlab,2500,0.000528334184764,0.000203043999932,10.834279137,-2.11333673911e-07
550,5100000,voronoi,fastscape,landlab,2500,0.000500675135243,0.000131894999981,14.519423486,-2.00270054073e-07
551,5200000,voronoi,fastscape,landlab,2500,0.000425600991036,8.53690000895e-05,9.539503275,-1.7024039642e-07
552,5300000,voronoi,fastscape,landlab,2500,0.000344334347687,5.51109999378e-05,8.826070702,-1.37733739045e-07
553,5400000,voronoi,fastscape,landlab,2500,0.0015363889932,3.55079999963e-05,54.75502493,-6.14555597299e-07
554,5500000,voronoi,fastscape,landlab,2500,0.00171587822575,2.28459999789e-05,43.662963721,-6.86351290299e-07
555,5600000,voronoi,fastscape,landlab,2500,0.00237480945719,1.46849999965e-05,36.645958655,-9.49923782899e-07
556,5700000,voronoi,fastscape,landlab,2500,0.00242411125754,9.43100008044e-06,34.804687765,-9.69644503014e-07
557,5800000,voronoi,fastscape,landlab,2500,0.00254118823653,6.05299999279e-06,25.189335032,-1.0164752946e-06
558,5900000,voronoi,fastscape,landlab,2500,0.00220031214792,3.88499995552e-06,21.437456426,-8.80124859169e-07
559,6000000,voronoi,fastscape,landlab,2500,0.00196149164759,2.49200002145e-06,21.315890563,-7.84596659056e-07
560,6100000,voronoi,fastscape,landlab,2500,0.00173139824267,1.59800003985e-06,15.9727927,-6.92559297041e-07
561,6200000,voronoi,fastscape,landlab,2500,0.00157246481803,1.02499996046e-06,22.459901353,-6.28985927204e-07
562,6300000,voronoi,fastscape,landlab,2500,0.00183427882297,6.56999986859e-07,21.752611427,-7.33711529206e-07
563,6400000,voronoi,fastscape,landlab,2500,0.00187098766622,4.20999981543e-07,25.672130684,-7.48395066494e-07
564,6500000,voronoi,fastscape,landlab,2500,0.00174671779314,2.69999986813e-07,22.781390981,-6.98687117258e-07
565,6600000,voronoi,fastscape,landlab,2500,0.0016217447274,1.72999989445e-07,16.265977293,-6.48697890957e-07
566,6700000,voronoi,fastscape,landlab,2500,0.00109524318628,1.11000076686e-07,14.3521022,-4.38097274507e-07
567,6800000,voronoi,fastscape,landlab,2500,0.000905400891384,7.19999206922e-08,19.631581222,-3.62160356547e-07
568,6900000,voronoi,fastscape,landlab,2500,0.0011409203359,4.50000925412e-08,16.029838112,-4.56368134361e-07
569,7000000,voronoi,fastscape,landlab,2500,0.00101021196332,2.89999206871e-08,13.908863214,-4.04084785339e-07
570,7100000,voronoi,fastscape,landlab,2500,0.000705036414899,1.90000264411e-08,14.527112918,-2.82014565981e-07
571,7200000,voronoi,fastscape,landlab,2500,0.000713628350354,3.90000423067e-08,10.88479137,-2.85451340116e-07
572,7300000,voronoi,fastscape,landlab,2500,0.00064733831357,1.73799992353e-06,8.52864487,-2.58935325423e-07
573,7400000,voronoi,fastscape,landlab,2500,0.000622495134962,2.98670000802e-05,8.938410157,-2.48998053998e-07
574,7500000,voronoi,fastscape,landlab,2500,0.00052530528734,0.000217606999968,13.549900231,-2.10122114924e-07
575,7600000,voronoi,fastscape,landlab,2500,0.000629792312679,0.000873135000006,16.163915614,-2.51916925083e-07
576,7700000,voronoi,fastscape,landlab,2500,0.000429212145036,0.00229326800002,13.145281372,-1.71684858006e-07
577,7800000,voronoi,fastscape,landlab,2500,0.000256303029971,0.00442894499997,10.063841718,-1.02521211973e-07
578,7900000,voronoi,fastscape,landlab,2500,0.000154254957181,0.00680350100004,7.725386969,-6.17019828827e-08
579,8000000,voronoi,fastscape,landlab,2500,9.15657820997e-05,0.00876582000001,6.413709775,-3.66263128586e-08
580,8100000,voronoi,fastscape,landlab,2500,7.70761847662e-05,0.0098633419999,5.205846085,-3.08304738912e-08
581,8200000,voronoi,fastscape,landlab,2500,0.000107579876783,0.0101461960001,10.241874694,-4.30319507002e-08
582,8300000,voronoi,fastscape,landlab,2500,0.000145472388056,0.010203996,12.322949254,-5.81889552273e-08
